census_id_pid6,census_id,geoid,muniname,statefips,state_abbv,statename,countyfips,countyname,placecity,lat,long
194837,4.42123E+13,4858820,CITY OF PORT ARTHUR,48,TX,TEXAS,245,JEFFERSON,58820,29.900008,-93.89442
135204,4.42123E+13,4858940,CITY OF PORT NECHES,48,TX,TEXAS,245,JEFFERSON,58940,29.960768,-93.96179
217010,4.42123E+13,4871966,CITY OF TAYLOR LANDING,48,TX,TEXAS,245,JEFFERSON,71966,29.866412,-94.129171
176236,4.42125E+13,4801852,CITY OF ALICE,48,TX,TEXAS,249,JIM WELLS,01852,27.755616,-98.065812
176237,4.42125E+13,4854168,CITY OF ORANGE GROVE,48,TX,TEXAS,249,JIM WELLS,54168,27.956203,-97.938553
135206,4.42125E+13,4859384,CITY OF PREMONT,48,TX,TEXAS,249,JIM WELLS,59384,27.358516,-98.12443
209594,4.42126E+13,4802260,CITY OF ALVARADO,48,TX,TEXAS,251,JOHNSON,02260,32.406109,-97.216012
135207,4.42126E+13,4811428,CITY OF BURLESON,48,TX,TEXAS,251,JOHNSON,11428,32.516453,-97.327374
176238,4.42126E+13,4815364,CITY OF CLEBURNE,48,TX,TEXAS,251,JOHNSON,15364,32.354993,-97.411558
224828,4.42126E+13,4817429,CITY OF COYOTE FLATS,48,TX,TEXAS,251,JOHNSON,17429,32.355885,-97.292352
176239,4.42126E+13,4829972,CITY OF GODLEY,48,TX,TEXAS,251,JOHNSON,29972,32.458882,-97.532908
176240,4.42126E+13,4830512,CITY OF GRANDVIEW,48,TX,TEXAS,251,JOHNSON,30512,32.268383,-97.178948
211868,4.42126E+13,4838080,CITY OF JOSHUA,48,TX,TEXAS,251,JOHNSON,38080,32.459091,-97.383816
113653,4.42126E+13,4838548,CITY OF KEENE,48,TX,TEXAS,251,JOHNSON,38548,32.396131,-97.323489
113654,4.42127E+13,4810216,TOWN OF BRIAROAKS,48,TX,TEXAS,251,JOHNSON,10216,32.495376,-97.30335
135208,4.42126E+13,4817917,TOWN OF CROSS TIMBER,48,TX,TEXAS,251,JOHNSON,17917,32.482868,-97.32674
176242,4.42126E+13,4875236,TOWN OF VENUS,48,TX,TEXAS,251,JOHNSON,75236,32.432367,-97.101821
176241,4.42126E+13,4862240,VILLAGE OF RIO VISTA,48,TX,TEXAS,251,JOHNSON,62240,32.234545,-97.374835
205462,4.42127E+13,4803372,CITY OF ANSON,48,TX,TEXAS,253,JONES,03372,32.754511,-99.896175
176244,4.42127E+13,4831964,CITY OF HAMLIN,48,TX,TEXAS,253,JONES,31964,32.889987,-100.1325
176245,4.42127E+13,4845048,CITY OF LUEDERS,48,TX,TEXAS,253,JONES,45048,32.800432,-99.623217
176246,4.42127E+13,4869980,CITY OF STAMFORD,48,TX,TEXAS,253,JONES,69980,33.046193,-99.597021
135209,4.42128E+13,4832840,TOWN OF HAWLEY,48,TX,TEXAS,253,JONES,32840,32.606696,-99.810163
113655,4.42128E+13,4825392,CITY OF FALLS CITY,48,TX,TEXAS,255,KARNES,25392,28.981666,-98.021565
176247,4.42128E+13,4838452,CITY OF KARNES CITY,48,TX,TEXAS,255,KARNES,38452,28.88541,-97.900505
135210,4.42128E+13,4838860,CITY OF KENEDY,48,TX,TEXAS,255,KARNES,38860,28.808801,-97.853732
176248,4.42128E+13,4863788,CITY OF RUNGE,48,TX,TEXAS,255,KARNES,63788,28.886277,-97.713067
176253,4.4213E+13,4816216,CITY OF COMBINE,48,TX,TEXAS,257,KAUFMAN,16216,32.590079,-96.51716
192269,4.42129E+13,4817200,CITY OF COTTONWOOD,48,TX,TEXAS,257,KAUFMAN,17200,32.451381,-96.400415
187676,4.42129E+13,4826604,CITY OF FORNEY,48,TX,TEXAS,257,KAUFMAN,26604,32.742601,-96.452883
194923,4.42129E+13,4838488,CITY OF KAUFMAN,48,TX,TEXAS,257,KAUFMAN,38488,32.583635,-96.316663
176249,4.42129E+13,4838788,CITY OF KEMP,48,TX,TEXAS,257,KAUFMAN,38788,32.433575,-96.22307
113656,4.42129E+13,4872284,CITY OF TERRELL,48,TX,TEXAS,257,KAUFMAN,72284,32.735347,-96.286437
212119,4.42129E+13,4817504,TOWN OF CRANDALL,48,TX,TEXAS,257,KAUFMAN,17504,32.627971,-96.42687
176250,4.42129E+13,4845324,TOWN OF MABANK,48,TX,TEXAS,257,KAUFMAN,45324,32.371862,-96.109504
135211,4.4213E+13,4852902,TOWN OF OAK GROVE,48,TX,TEXAS,257,KAUFMAN,52902,32.533153,-96.318552
113657,4.4213E+13,4853160,TOWN OF OAK RIDGE,48,TX,TEXAS,257,KAUFMAN,53160,32.62596,-96.26844
205463,4.4213E+13,4859066,TOWN OF POST OAK BEND CITY,48,TX,TEXAS,257,KAUFMAN,59066,32.641222,-96.322197
215341,4.42129E+13,4866368,TOWN OF SCURRY,48,TX,TEXAS,257,KAUFMAN,66368,32.512311,-96.384854
191615,4.42129E+13,4871756,TOWN OF TALTY,48,TX,TEXAS,257,KAUFMAN,71756,32.694439,-96.400763
176252,4.4213E+13,4830752,VILLAGE OF GRAYS PRAIRIE,48,TX,TEXAS,257,KAUFMAN,30752,32.47342,-96.350229
176251,4.42129E+13,4863404,VILLAGE OF ROSSER,48,TX,TEXAS,257,KAUFMAN,63404,32.458337,-96.451867
176254,4.4213E+13,4809160,CITY OF BOERNE,48,TX,TEXAS,259,KENDALL,09160,29.784938,-98.727949
176255,4.4213E+13,4825168,CITY OF FAIR OAKS RANCH,48,TX,TEXAS,259,KENDALL,25168,29.746078,-98.638114
113659,4.42132E+13,4837468,TOWN OF JAYTON,48,TX,TEXAS,263,KENT,37468,33.25018,-100.574868
176257,4.42134E+13,4836032,CITY OF INGRAM,48,TX,TEXAS,265,KERR,36032,30.077052,-99.237509
205464,4.42133E+13,4839040,CITY OF KERRVILLE,48,TX,TEXAS,265,KERR,39040,30.037703,-99.132422
135212,4.42134E+13,4838248,CITY OF JUNCTION,48,TX,TEXAS,267,KIMBLE,38248,30.490759,-99.773222
176258,4.42136E+13,4809868,CITY OF BRACKETTVILLE,48,TX,TEXAS,271,KINNEY,09868,29.318201,-100.410503
135213,4.42136E+13,4869560,CITY OF SPOFFORD,48,TX,TEXAS,271,KINNEY,69560,29.173124,-100.411255
187677,4.42137E+13,4839352,CITY OF KINGSVILLE,48,TX,TEXAS,273,KLEBERG,39352,27.509201,-97.861028
135214,4.42138E+13,4807636,CITY OF BENJAMIN,48,TX,TEXAS,275,KNOX,07636,33.583606,-99.792932
194140,4.42138E+13,4830296,CITY OF GOREE,48,TX,TEXAS,275,KNOX,30296,33.467965,-99.523621
191616,4.42138E+13,4839700,CITY OF KNOX CITY,48,TX,TEXAS,275,KNOX,39700,33.417574,-99.815703
135215,4.42138E+13,4850040,CITY OF MUNDAY,48,TX,TEXAS,275,KNOX,50040,33.447102,-99.623904
113660,4.42139E+13,4808812,CITY OF BLOSSOM,48,TX,TEXAS,277,LAMAR,08812,33.663272,-95.383725
135216,4.42139E+13,4820020,CITY OF DEPORT,48,TX,TEXAS,277,LAMAR,20020,33.529148,-95.317422
176259,4.42139E+13,4855080,CITY OF PARIS,48,TX,TEXAS,277,LAMAR,55080,33.668929,-95.546616
205465,4.4214E+13,4861592,CITY OF RENO,48,TX,TEXAS,277,LAMAR,61592,33.666584,-95.479808
176260,4.4214E+13,4863584,CITY OF ROXTON,48,TX,TEXAS,277,LAMAR,63584,33.545577,-95.724885
176261,4.4214E+13,4871356,CITY OF SUN VALLEY,48,TX,TEXAS,277,LAMAR,71356,33.670565,-95.428715
113661,4.4214E+13,4873196,CITY OF TOCO,48,TX,TEXAS,277,LAMAR,73196,33.653889,-95.649495
135217,4.4214E+13,4803084,CITY OF AMHERST,48,TX,TEXAS,279,LAMB,03084,34.011982,-102.414776
176262,4.4214E+13,4821928,CITY OF EARTH,48,TX,TEXAS,279,LAMB,21928,34.2338,-102.409176
209595,4.4214E+13,4843024,CITY OF LITTLEFIELD,48,TX,TEXAS,279,LAMB,43024,33.919183,-102.334804
135218,4.4214E+13,4854012,CITY OF OLTON,48,TX,TEXAS,279,LAMB,54012,34.180199,-102.137039
212120,4.4214E+13,4870772,CITY OF SUDAN,48,TX,TEXAS,279,LAMB,70772,34.066414,-102.524194
113662,4.4214E+13,4869764,TOWN OF SPRINGLAKE,48,TX,TEXAS,279,LAMB,69764,34.231621,-102.305734
140302,4.42141E+13,4838800,CITY OF KEMPNER,48,TX,TEXAS,281,LAMPASAS,38800,31.075496,-97.972729
176263,4.42141E+13,4841188,CITY OF LAMPASAS,48,TX,TEXAS,281,LAMPASAS,41188,31.064037,-98.182783
205466,4.42141E+13,4843516,CITY OF LOMETA,48,TX,TEXAS,281,LAMPASAS,43516,31.216622,-98.392426
176264,4.42142E+13,4817216,CITY OF COTULLA,48,TX,TEXAS,283,LA SALLE,17216,28.436376,-99.236711
211869,4.42143E+13,4824240,CITY OF ENCINAL,48,TX,TEXAS,283,LA SALLE,24240,28.040475,-99.354489
113663,4.42143E+13,4831868,CITY OF HALLETTSVILLE,48,TX,TEXAS,285,LAVACA,31868,29.4431,-96.943548
205467,4.42143E+13,4849560,CITY OF MOULTON,48,TX,TEXAS,285,LAVACA,49560,29.572206,-97.146552
135219,4.42143E+13,4880560,CITY OF YOAKUM,48,TX,TEXAS,285,LAVACA,80560,29.293204,-97.14701
176265,4.42143E+13,4867640,TOWN OF SHINER,48,TX,TEXAS,285,LAVACA,67640,29.433658,-97.173611
209596,4.42144E+13,4829432,CITY OF GIDDINGS,48,TX,TEXAS,287,LEE,29432,30.183667,-96.928029
135220,4.42144E+13,4842532,TOWN OF LEXINGTON,48,TX,TEXAS,287,LEE,42532,30.414295,-97.009944
202627,4.42145E+13,4811116,CITY OF BUFFALO,48,TX,TEXAS,289,LEON,11116,31.458905,-96.066163
205468,4.42145E+13,4813900,CITY OF CENTERVILLE,48,TX,TEXAS,289,LEON,13900,31.258315,-95.979399
209597,4.42145E+13,4837648,CITY OF JEWETT,48,TX,TEXAS,289,LEON,37648,31.362606,-96.145544
135222,4.42146E+13,4842340,CITY OF LEONA,48,TX,TEXAS,289,LEON,42340,31.153708,-95.975988
191617,4.42145E+13,4846752,CITY OF MARQUEZ,48,TX,TEXAS,289,LEON,46752,31.236134,-96.257428
211454,4.42145E+13,4853232,CITY OF OAKWOOD,48,TX,TEXAS,289,LEON,53232,31.584788,-95.849878
135221,4.42145E+13,4851840,TOWN OF NORMANGEE,48,TX,TEXAS,289,LEON,51840,31.030224,-96.115745
176266,4.42146E+13,4815436,CITY OF CLEVELAND,48,TX,TEXAS,291,LIBERTY,15436,30.338215,-95.090283
176268,4.42147E+13,4818476,CITY OF DAISETTA,48,TX,TEXAS,291,LIBERTY,18476,30.114693,-94.641633
135223,4.42146E+13,4819432,CITY OF DAYTON,48,TX,TEXAS,291,LIBERTY,19432,30.013177,-94.936004
135224,4.42146E+13,4819435,CITY OF DAYTON LAKES,48,TX,TEXAS,291,LIBERTY,19435,30.143605,-94.81582
191618,4.42147E+13,4820140,CITY OF DEVERS,48,TX,TEXAS,291,LIBERTY,20140,30.028699,-94.585972
113665,4.42146E+13,4842568,CITY OF LIBERTY,48,TX,TEXAS,291,LIBERTY,42568,30.038834,-94.788803
176267,4.42147E+13,4851984,CITY OF NORTH CLEVELAND,48,TX,TEXAS,291,LIBERTY,51984,30.362475,-95.101051
113666,4.42147E+13,4858448,CITY OF PLUM GROVE,48,TX,TEXAS,291,LIBERTY,58448,30.200807,-95.095582
205469,4.42147E+13,4832240,TOWN OF HARDIN,48,TX,TEXAS,291,LIBERTY,32240,30.149233,-94.737749
176270,4.42147E+13,4838872,TOWN OF KENEFICK,48,TX,TEXAS,291,LIBERTY,38872,30.102854,-94.841557
176269,4.42147E+13,4803072,VILLAGE OF AMES,48,TX,TEXAS,291,LIBERTY,03072,30.045078,-94.737316
176271,4.42147E+13,4831280,CITY OF GROESBECK,48,TX,TEXAS,293,LIMESTONE,31280,31.525623,-96.528061
135225,4.42147E+13,4847916,CITY OF MEXIA,48,TX,TEXAS,293,LIMESTONE,47916,31.680693,-96.483203
209598,4.42147E+13,4816552,TOWN OF COOLIDGE,48,TX,TEXAS,293,LIMESTONE,16552,31.751448,-96.65222
202628,4.42147E+13,4839844,TOWN OF KOSSE,48,TX,TEXAS,293,LIMESTONE,39844,31.307426,-96.62949
209599,4.42147E+13,4872080,TOWN OF TEHUACANA,48,TX,TEXAS,293,LIMESTONE,72080,31.743177,-96.540199
176272,4.42147E+13,4872788,TOWN OF THORNTON,48,TX,TEXAS,293,LIMESTONE,72788,31.409957,-96.573614
205470,4.42148E+13,4809448,CITY OF BOOKER,48,TX,TEXAS,295,LIPSCOMB,09448,36.456143,-100.540224
176273,4.42148E+13,4833608,CITY OF HIGGINS,48,TX,TEXAS,295,LIPSCOMB,33608,36.120995,-100.027432
113667,4.42148E+13,4819288,TOWN OF DARROUZETT,48,TX,TEXAS,295,LIPSCOMB,19288,36.445296,-100.322912
135226,4.42148E+13,4826328,TOWN OF FOLLETT,48,TX,TEXAS,295,LIPSCOMB,26328,36.433973,-100.140767
209600,4.42149E+13,4829348,CITY OF GEORGE WEST,48,TX,TEXAS,297,LIVE OAK,29348,28.33,-98.118304
176274,4.42149E+13,4872872,CITY OF THREE RIVERS,48,TX,TEXAS,297,LIVE OAK,72872,28.466853,-98.177947
135227,4.4215E+13,4843144,CITY OF LLANO,48,TX,TEXAS,299,LLANO,43144,30.751007,-98.676524
209601,4.42151E+13,4871228,CITY OF SUNRISE BEACH VILLAGE,48,TX,TEXAS,299,LLANO,71228,30.586012,-98.418768
212233,4.42152E+13,4845000,CITY OF LUBBOCK,48,TX,TEXAS,303,LUBBOCK,45000,33.561901,-101.888883
135228,4.42152E+13,4867136,CITY OF SHALLOWATER,48,TX,TEXAS,303,LUBBOCK,67136,33.690077,-101.989265
176275,4.42152E+13,4868180,CITY OF SLATON,48,TX,TEXAS,303,LUBBOCK,68180,33.445473,-101.650918
176276,4.42152E+13,4879972,CITY OF WOLFFORTH,48,TX,TEXAS,303,LUBBOCK,79972,33.509016,-102.005082
113668,4.42152E+13,4835732,TOWN OF IDALOU,48,TX,TEXAS,303,LUBBOCK,35732,33.6624,-101.683697
176277,4.42153E+13,4850916,TOWN OF NEW DEAL,48,TX,TEXAS,303,LUBBOCK,50916,33.732334,-101.844475
191619,4.42153E+13,4860672,TOWN OF RANSOM CANYON,48,TX,TEXAS,303,LUBBOCK,60672,33.530315,-101.685343
202629,4.42152E+13,4811155,VILLAGE OF BUFFALO SPRINGS,48,TX,TEXAS,303,LUBBOCK,11155,33.53373,-101.697632
176279,4.42154E+13,4851012,CITY OF NEW HOME,48,TX,TEXAS,305,LYNN,51012,33.326938,-101.911722
176278,4.42153E+13,4853436,CITY OF ODONNELL,48,TX,TEXAS,305,LYNN,53436,32.965202,-101.830842
135229,4.42153E+13,4871708,CITY OF TAHOKA,48,TX,TEXAS,305,LYNN,71708,33.163777,-101.795081
113671,4.42153E+13,4879612,TOWN OF WILSON,48,TX,TEXAS,305,LYNN,79612,33.31934,-101.727499
176280,4.42154E+13,4809916,CITY OF BRADY,48,TX,TEXAS,307,MCCULLOCH,09916,31.115378,-99.345935
135230,4.42154E+13,4847568,TOWN OF MELVIN,48,TX,TEXAS,307,MCCULLOCH,47568,31.199216,-99.581316
211455,4.42155E+13,4807408,CITY OF BELLMEAD,48,TX,TEXAS,309,MCLENNAN,07408,31.601451,-97.089037
176281,4.42155E+13,4808104,CITY OF BEVERLY HILLS,48,TX,TEXAS,309,MCLENNAN,08104,31.522339,-97.156347
176290,4.42156E+13,4810828,CITY OF BRUCEVILLE EDDY,48,TX,TEXAS,309,MCLENNAN,10828,31.308005,-97.257385
113674,4.42156E+13,4829408,CITY OF GHOLSON,48,TX,TEXAS,309,MCLENNAN,29408,31.705571,-97.238008
191620,4.42156E+13,4831880,CITY OF HALLSBURG,48,TX,TEXAS,309,MCLENNAN,31880,31.536296,-96.945694
176288,4.42156E+13,4833428,CITY OF HEWITT,48,TX,TEXAS,309,MCLENNAN,33428,31.451248,-97.193315
135231,4.42155E+13,4840168,CITY OF LACY LAKEVIEW,48,TX,TEXAS,309,MCLENNAN,40168,31.631213,-97.105078
176291,4.42156E+13,4842400,CITY OF LEROY,48,TX,TEXAS,309,MCLENNAN,42400,31.732358,-97.021707
135234,4.42156E+13,4844020,CITY OF LORENA,48,TX,TEXAS,309,MCLENNAN,44020,31.383111,-97.210204
176284,4.42155E+13,4846824,CITY OF MART,48,TX,TEXAS,309,MCLENNAN,46824,31.541472,-96.830553
176283,4.42155E+13,4845672,CITY OF MCGREGOR,48,TX,TEXAS,309,MCLENNAN,45672,31.419669,-97.426341
135232,4.42155E+13,4849200,CITY OF MOODY,48,TX,TEXAS,309,MCLENNAN,49200,31.306581,-97.358952
176289,4.42156E+13,4862108,CITY OF RIESEL,48,TX,TEXAS,309,MCLENNAN,62108,31.476118,-96.943144
202630,4.42155E+13,4862588,CITY OF ROBINSON,48,TX,TEXAS,309,MCLENNAN,62588,31.451487,-97.122876
113675,4.42156E+13,4863380,CITY OF ROSS,48,TX,TEXAS,309,MCLENNAN,63380,31.727563,-97.112885
176286,4.42155E+13,4876000,CITY OF WACO,48,TX,TEXAS,309,MCLENNAN,76000,31.557994,-97.18975
135233,4.42155E+13,4877332,CITY OF WEST,48,TX,TEXAS,309,MCLENNAN,77332,31.80311,-97.094614
176285,4.42155E+13,4880224,CITY OF WOODWAY,48,TX,TEXAS,309,MCLENNAN,80224,31.498334,-97.230789
176282,4.42155E+13,4817564,TOWN OF CRAWFORD,48,TX,TEXAS,309,MCLENNAN,17564,31.537859,-97.446763
213208,4.42157E+13,4845996,CITY OF MADISONVILLE,48,TX,TEXAS,313,MADISON,45996,30.954018,-95.909285
135235,4.42157E+13,4848180,CITY OF MIDWAY,48,TX,TEXAS,313,MADISON,48180,31.02512,-95.7565
209602,4.42158E+13,4837528,CITY OF JEFFERSON,48,TX,TEXAS,315,MARION,37528,32.763494,-94.350835
187680,4.42159E+13,4870040,CITY OF STANTON,48,TX,TEXAS,317,MARTIN,70040,32.131695,-101.792457
135236,4.4216E+13,4846968,CITY OF MASON,48,TX,TEXAS,319,MASON,46968,30.747713,-99.228603
176292,4.42161E+13,4805984,CITY OF BAY CITY,48,TX,TEXAS,321,MATAGORDA,05984,28.983543,-95.959872
176293,4.42161E+13,4854684,CITY OF PALACIOS,48,TX,TEXAS,321,MATAGORDA,54684,28.713129,-96.227888
209603,4.42162E+13,4821892,CITY OF EAGLE PASS,48,TX,TEXAS,323,MAVERICK,21892,28.712803,-100.484812
135237,4.42163E+13,4813312,CITY OF CASTROVILLE,48,TX,TEXAS,325,MEDINA,13312,29.359864,-98.854749
202631,4.42163E+13,4820152,CITY OF DEVINE,48,TX,TEXAS,325,MEDINA,20152,29.145834,-98.904985
176294,4.42163E+13,4834676,CITY OF HONDO,48,TX,TEXAS,325,MEDINA,34676,29.354242,-99.161846
176295,4.42164E+13,4840108,CITY OF LACOSTE,48,TX,TEXAS,325,MEDINA,40108,29.309977,-98.8111
135238,4.42164E+13,4850400,CITY OF NATALIA,48,TX,TEXAS,325,MEDINA,50400,29.185467,-98.852054
212121,4.42164E+13,4847628,CITY OF MENARD,48,TX,TEXAS,327,MENARD,47628,30.918441,-99.783678
194825,4.42165E+13,4848072,CITY OF MIDLAND,48,TX,TEXAS,329,MIDLAND,48072,32.024642,-102.113467
113678,4.42167E+13,4811020,CITY OF BUCKHOLTS,48,TX,TEXAS,331,MILAM,11020,30.873986,-97.128873
135239,4.42166E+13,4812040,CITY OF CAMERON,48,TX,TEXAS,331,MILAM,12040,30.860768,-96.976198
135240,4.42167E+13,4848336,CITY OF MILANO,48,TX,TEXAS,331,MILAM,48336,30.705313,-96.852687
209604,4.42166E+13,4862672,CITY OF ROCKDALE,48,TX,TEXAS,331,MILAM,62672,30.655731,-97.008515
225852,4.42166E+13,4872776,CITY OF THORNDALE,48,TX,TEXAS,331,MILAM,72776,30.614023,-97.206487
209605,4.42167E+13,4830056,CITY OF GOLDTHWAITE,48,TX,TEXAS,333,MILLS,30056,31.450806,-98.57352
176296,4.42167E+13,4849992,TOWN OF MULLIN,48,TX,TEXAS,333,MILLS,49992,31.555229,-98.66566
191621,4.42168E+13,4816120,CITY OF COLORADO CITY,48,TX,TEXAS,335,MITCHELL,16120,32.399486,-100.858304
194142,4.42168E+13,4877380,CITY OF WESTBROOK,48,TX,TEXAS,335,MITCHELL,77380,32.357073,-101.013259
176297,4.42168E+13,4843996,TOWN OF LORAINE,48,TX,TEXAS,335,MITCHELL,43996,32.408651,-100.712515
202632,4.42169E+13,4809640,CITY OF BOWIE,48,TX,TEXAS,337,MONTAGUE,09640,33.556959,-97.846101
205471,4.42169E+13,4851648,CITY OF NOCONA,48,TX,TEXAS,337,MONTAGUE,51648,33.783555,-97.730171
176298,4.42169E+13,4864184,CITY OF SAINT JO,48,TX,TEXAS,337,MONTAGUE,64184,33.695023,-97.523071
187683,4.4217E+13,4816432,CITY OF CONROE,48,TX,TEXAS,339,MONTGOMERY,16432,30.328717,-95.4846
135241,4.42171E+13,4818260,CITY OF CUT AND SHOOT,48,TX,TEXAS,339,MONTGOMERY,18260,30.335475,-95.345054
140303,4.42171E+13,4846056,CITY OF MAGNOLIA,48,TX,TEXAS,339,MONTGOMERY,46056,30.213032,-95.7426
113680,4.42171E+13,4849128,CITY OF MONTGOMERY,48,TX,TEXAS,339,MONTGOMERY,49128,30.393148,-95.69415
209606,4.42171E+13,4853190,CITY OF OAK RIDGE NORTH,48,TX,TEXAS,339,MONTGOMERY,53190,30.157034,-95.44206
176301,4.42171E+13,4856156,CITY OF PATTON VILLAGE,48,TX,TEXAS,339,MONTGOMERY,56156,30.196363,-95.165059
113681,4.42171E+13,4867400,CITY OF SHENANDOAH,48,TX,TEXAS,339,MONTGOMERY,67400,30.184029,-95.455686
176302,4.42171E+13,4869548,CITY OF SPLENDORA,48,TX,TEXAS,339,MONTGOMERY,69548,30.228386,-95.162354
205472,4.4217E+13,4879408,CITY OF WILLIS,48,TX,TEXAS,339,MONTGOMERY,79408,30.434166,-95.484207
205473,4.42171E+13,4880144,CITY OF WOODLOCH,48,TX,TEXAS,339,MONTGOMERY,80144,30.217204,-95.413029
176305,4.42171E+13,4869932,TOWN OF STAGECOACH,48,TX,TEXAS,339,MONTGOMERY,69932,30.141762,-95.700123
176303,4.42171E+13,4855008,VILLAGE OF PANORAMA,48,TX,TEXAS,339,MONTGOMERY,55008,30.382644,-95.493369
176306,4.42171E+13,4863044,VILLAGE OF ROMAN FOREST,48,TX,TEXAS,339,MONTGOMERY,63044,30.181973,-95.152343
135242,4.42171E+13,4880044,VILLAGE OF WOODBRANCH,48,TX,TEXAS,339,MONTGOMERY,80044,30.181335,-95.183615
176307,4.42172E+13,4811692,CITY OF CACTUS,48,TX,TEXAS,341,MOORE,11692,36.044376,-102.00803
191622,4.42171E+13,4821556,CITY OF DUMAS,48,TX,TEXAS,341,MOORE,21556,35.86202,-101.964972
202633,4.42171E+13,4871180,CITY OF SUNRAY,48,TX,TEXAS,341,MOORE,71180,36.018383,-101.824511
209607,4.42172E+13,4818464,CITY OF DAINGERFIELD,48,TX,TEXAS,343,MORRIS,18464,33.030488,-94.72588
135243,4.42172E+13,4843684,CITY OF LONE STAR,48,TX,TEXAS,343,MORRIS,43684,32.93997,-94.709073
176308,4.42172E+13,4850316,CITY OF NAPLES,48,TX,TEXAS,343,MORRIS,50316,33.201949,-94.678985
113682,4.42172E+13,4854024,CITY OF OMAHA,48,TX,TEXAS,343,MORRIS,54024,33.182746,-94.738515
176309,4.42173E+13,4862528,CITY OF ROARING SPRINGS,48,TX,TEXAS,345,MOTLEY,62528,33.899183,-100.856142
135244,4.42173E+13,4847004,TOWN OF MATADOR,48,TX,TEXAS,345,MOTLEY,47004,34.015084,-100.821094
113683,4.42174E+13,4829060,CITY OF GARRISON,48,TX,TEXAS,347,NACOGDOCHES,29060,31.826034,-94.493774
205474,4.42174E+13,4850256,CITY OF NACOGDOCHES,48,TX,TEXAS,347,NACOGDOCHES,50256,31.612364,-94.652046
176311,4.42175E+13,4803564,TOWN OF APPLEBY,48,TX,TEXAS,347,NACOGDOCHES,03564,31.717027,-94.60777
176312,4.42175E+13,4814776,TOWN OF CHIRENO,48,TX,TEXAS,347,NACOGDOCHES,14776,31.498948,-94.345855
176310,4.42174E+13,4818224,TOWN OF CUSHING,48,TX,TEXAS,347,NACOGDOCHES,18224,31.811939,-94.841687
176320,4.42176E+13,4803288,CITY OF ANGUS,48,TX,TEXAS,349,NAVARRO,03288,31.999468,-96.427686
113684,4.42176E+13,4805708,CITY OF BARRY,48,TX,TEXAS,349,NAVARRO,05708,32.100437,-96.640532
176313,4.42175E+13,4817060,CITY OF CORSICANA,48,TX,TEXAS,349,NAVARRO,17060,32.082404,-96.4667
176314,4.42175E+13,4819420,CITY OF DAWSON,48,TX,TEXAS,349,NAVARRO,19420,31.894596,-96.714699
176319,4.42176E+13,4824816,CITY OF EUREKA,48,TX,TEXAS,349,NAVARRO,24816,32.006774,-96.270567
113685,4.42176E+13,4830188,CITY OF GOODLOW,48,TX,TEXAS,349,NAVARRO,30188,32.108424,-96.215601
176317,4.42176E+13,4861736,CITY OF RICE,48,TX,TEXAS,349,NAVARRO,61736,32.23926,-96.497137
135245,4.42175E+13,4808788,TOWN OF BLOOMING GROVE,48,TX,TEXAS,349,NAVARRO,08788,32.092362,-96.717295
191623,4.42176E+13,4824168,TOWN OF EMHOUSE,48,TX,TEXAS,349,NAVARRO,24168,32.161303,-96.577011
202634,4.42175E+13,4827768,TOWN OF FROST,48,TX,TEXAS,349,NAVARRO,27768,32.079251,-96.808597
135246,4.42175E+13,4838992,TOWN OF KERENS,48,TX,TEXAS,349,NAVARRO,38992,32.131157,-96.2257
176316,4.42175E+13,4848372,TOWN OF MILDRED,48,TX,TEXAS,349,NAVARRO,48372,32.046271,-96.324898
176321,4.42176E+13,4850184,TOWN OF MUSTANG,48,TX,TEXAS,349,NAVARRO,50184,32.012398,-96.431707
176315,4.42175E+13,4850448,TOWN OF NAVARRO,48,TX,TEXAS,349,NAVARRO,50448,32.00079,-96.382516
140304,4.42176E+13,4853217,TOWN OF OAK VALLEY,48,TX,TEXAS,349,NAVARRO,53217,32.029056,-96.517393
135248,4.42176E+13,4859168,TOWN OF POWELL,48,TX,TEXAS,349,NAVARRO,59168,32.109941,-96.321975
135247,4.42176E+13,4861616,TOWN OF RETREAT,48,TX,TEXAS,349,NAVARRO,61616,32.048448,-96.476909
176318,4.42176E+13,4861820,TOWN OF RICHLAND,48,TX,TEXAS,349,NAVARRO,61820,31.924784,-96.423607
211456,4.42176E+13,4851372,CITY OF NEWTON,48,TX,TEXAS,351,NEWTON,51372,30.850769,-93.754105
176322,4.42177E+13,4863176,CITY OF ROSCOE,48,TX,TEXAS,353,NOLAN,63176,32.441934,-100.532231
176323,4.42177E+13,4871540,CITY OF SWEETWATER,48,TX,TEXAS,353,NOLAN,71540,32.469389,-100.408651
205475,4.42177E+13,4808488,TOWN OF BLACKWELL,48,TX,TEXAS,353,NOLAN,08488,32.085054,-100.319357
135249,4.42178E+13,4801396,CITY OF AGUA DULCE,48,TX,TEXAS,355,NUECES,01396,27.78273,-97.90985
176324,4.42178E+13,4808392,CITY OF BISHOP,48,TX,TEXAS,355,NUECES,08392,27.585254,-97.797403
176325,4.42178E+13,4817000,CITY OF CORPUS CHRISTI,48,TX,TEXAS,355,NUECES,17000,27.754252,-97.173385
113689,4.42178E+13,4821436,CITY OF DRISCOLL,48,TX,TEXAS,355,NUECES,21436,27.67302,-97.751039
